,Date,Time,Transaction,Item,Weekday
5917,12/8/2016,16:54:21,2828,Bread,Thursday
5918,12/9/2016,9:03:46,2829,Bread,Friday
5919,12/9/2016,9:03:46,2829,Jam,Friday
5920,12/9/2016,9:05:25,2830,Tea,Friday
5921,12/9/2016,9:05:25,2830,Sandwich,Friday
5922,12/9/2016,9:13:18,2831,Coffee,Friday
5923,12/9/2016,9:13:18,2831,Medialuna,Friday
5924,12/9/2016,9:13:18,2831,Juice,Friday
5925,12/9/2016,9:13:18,2831,Coke,Friday
5926,12/9/2016,9:15:48,2832,Toast,Friday
5927,12/9/2016,9:15:48,2832,Coffee,Friday
5928,12/9/2016,9:15:48,2832,Bread,Friday
5929,12/9/2016,9:17:08,2833,Bread,Friday
5930,12/9/2016,9:17:08,2833,Coffee,Friday
5931,12/9/2016,9:17:08,2833,Toast,Friday
5932,12/9/2016,9:19:46,2834,Bread,Friday
5933,12/9/2016,9:19:46,2834,Coffee,Friday
5934,12/9/2016,9:19:46,2834,Medialuna,Friday
5936,12/9/2016,9:31:22,2835,Coffee,Friday
5937,12/9/2016,9:31:52,2836,Bread,Friday
5938,12/9/2016,9:31:52,2836,Toast,Friday
5939,12/9/2016,9:42:56,2837,Bread,Friday
5940,12/9/2016,9:58:47,2838,Coffee,Friday
5941,12/9/2016,9:58:47,2838,Coffee,Friday
5942,12/9/2016,9:58:47,2838,Medialuna,Friday
5943,12/9/2016,9:58:47,2838,Cake,Friday
5944,12/9/2016,10:11:09,2839,Tea,Friday
5945,12/9/2016,10:16:40,2840,Tea,Friday
5946,12/9/2016,10:17:03,2841,Coffee,Friday
5947,12/9/2016,10:17:03,2841,Medialuna,Friday
5948,12/9/2016,10:18:33,2842,Bread,Friday
5949,12/9/2016,10:20:34,2843,Bread,Friday
5950,12/9/2016,10:20:34,2843,Coffee,Friday
5951,12/9/2016,10:36:25,2844,Bread,Friday
5952,12/9/2016,10:40:00,2845,Bread,Friday
5953,12/9/2016,10:40:00,2845,Brownie,Friday
5954,12/9/2016,10:43:53,2846,Coffee,Friday
5955,12/9/2016,10:45:04,2847,Tea,Friday
5956,12/9/2016,10:45:04,2847,The Nomad,Friday
5957,12/9/2016,10:56:23,2848,Fudge,Friday
5958,12/9/2016,10:58:25,2849,Alfajores,Friday
5959,12/9/2016,10:58:25,2849,Coffee,Friday
5960,12/9/2016,10:59:55,2850,Bread,Friday
5961,12/9/2016,11:02:01,2851,Coffee,Friday
5962,12/9/2016,11:02:01,2851,Alfajores,Friday
5963,12/9/2016,11:03:24,2852,Brownie,Friday
5964,12/9/2016,11:03:24,2852,Coffee,Friday
5965,12/9/2016,11:07:26,2853,Bread,Friday
5966,12/9/2016,11:15:23,2854,Jam,Friday
5967,12/9/2016,11:15:23,2854,Fudge,Friday
5968,12/9/2016,11:18:31,2855,Tea,Friday
5969,12/9/2016,11:24:13,2856,Coffee,Friday
5970,12/9/2016,11:32:08,2857,Coffee,Friday
5971,12/9/2016,11:46:29,2858,Bread,Friday
5972,12/9/2016,11:48:20,2859,Coffee,Friday
5973,12/9/2016,12:06:09,2860,Coffee,Friday
5975,12/9/2016,12:07:50,2861,Medialuna,Friday
5976,12/9/2016,12:07:50,2861,Cake,Friday
5977,12/9/2016,12:10:24,2862,Coffee,Friday
5978,12/9/2016,12:10:24,2862,Cake,Friday
5979,12/9/2016,12:16:51,2863,Coffee,Friday
5980,12/9/2016,12:16:51,2863,Coffee,Friday
5982,12/9/2016,12:30:31,2865,The Nomad,Friday
5983,12/9/2016,12:30:31,2865,Tea,Friday
5984,12/9/2016,12:30:31,2865,Bread,Friday
5985,12/9/2016,12:30:31,2865,Brownie,Friday
5986,12/9/2016,12:30:31,2865,Fudge,Friday
5987,12/9/2016,12:30:31,2865,Fudge,Friday
5988,12/9/2016,12:45:21,2866,Scone,Friday
5989,12/9/2016,12:45:21,2866,Tea,Friday
5990,12/9/2016,12:52:56,2867,Bread,Friday
5992,12/9/2016,12:56:47,2868,Sandwich,Friday
5993,12/9/2016,12:56:47,2868,Bread,Friday
5994,12/9/2016,12:56:47,2868,Mineral water,Friday
5995,12/9/2016,12:56:47,2868,Coffee,Friday
5996,12/9/2016,12:56:47,2868,Juice,Friday
5997,12/9/2016,13:00:58,2869,Bread,Friday
5998,12/9/2016,13:00:58,2869,Bread,Friday
5999,12/9/2016,13:00:58,2869,Scandinavian,Friday
6001,12/9/2016,13:42:26,2870,Sandwich,Friday
6002,12/9/2016,13:43:48,2871,Coffee,Friday
6003,12/9/2016,13:43:48,2871,Brownie,Friday
6005,12/9/2016,13:48:24,2872,Hearty & Seasonal,Friday
6006,12/9/2016,13:48:24,2872,Brownie,Friday
6007,12/9/2016,13:48:24,2872,Bread,Friday
6008,12/9/2016,13:50:55,2873,Tea,Friday
6009,12/9/2016,13:50:55,2873,Hearty & Seasonal,Friday
6010,12/9/2016,13:52:06,2874,Coffee,Friday
6011,12/9/2016,13:52:06,2874,Brownie,Friday
6012,12/9/2016,14:19:07,2875,Coffee,Friday
6013,12/9/2016,14:19:07,2875,Farm House,Friday
6014,12/9/2016,14:36:39,2876,Coffee,Friday
6015,12/9/2016,14:36:39,2876,Scone,Friday
6016,12/9/2016,14:49:47,2877,Scone,Friday
6017,12/9/2016,14:49:47,2877,Crepes,Friday
6018,12/9/2016,14:49:47,2877,Alfajores,Friday
6019,12/9/2016,14:49:47,2877,Alfajores,Friday
6020,12/9/2016,15:04:04,2878,Scandinavian,Friday
6021,12/9/2016,15:25:43,2879,Cake,Friday
6022,12/9/2016,15:26:56,2880,Bread,Friday
6023,12/9/2016,15:38:57,2881,Bread,Friday
6024,12/9/2016,15:43:46,2882,Bread,Friday
6025,12/9/2016,15:43:46,2882,Tea,Friday
6026,12/9/2016,15:54:45,2884,Brownie,Friday
6027,12/9/2016,15:54:45,2884,Mineral water,Friday
6028,12/9/2016,15:59:06,2885,Farm House,Friday
6029,12/9/2016,16:03:20,2886,Coffee,Friday
6030,12/9/2016,16:16:09,2887,Sandwich,Friday
6031,12/9/2016,16:16:09,2887,Scone,Friday
6032,12/9/2016,16:16:09,2887,Bread,Friday
6033,12/9/2016,16:16:09,2887,Coffee,Friday
6034,12/9/2016,16:18:01,2888,Coffee,Friday
6035,12/9/2016,16:18:01,2888,Hot chocolate,Friday
6036,12/9/2016,16:18:01,2888,Tea,Friday
6037,12/9/2016,16:18:01,2888,Alfajores,Friday
6038,12/9/2016,16:18:01,2888,Sandwich,Friday
6041,12/10/2016,8:19:55,2889,Bread,Saturday
6042,12/10/2016,8:19:55,2889,Scone,Saturday
6043,12/10/2016,8:19:55,2889,Juice,Saturday
6044,12/10/2016,8:50:37,2890,Coffee,Saturday
6045,12/10/2016,8:53:46,2891,Bread,Saturday
6046,12/10/2016,8:55:00,2892,Bread,Saturday
6047,12/10/2016,9:10:23,2893,Coffee,Saturday
6048,12/10/2016,9:10:23,2893,Coffee,Saturday
6049,12/10/2016,9:10:23,2893,Toast,Saturday
6050,12/10/2016,9:10:23,2893,Pastry,Saturday
6051,12/10/2016,9:14:48,2894,Bread,Saturday
6052,12/10/2016,9:14:48,2894,Focaccia,Saturday
6053,12/10/2016,9:16:49,2895,Scone,Saturday
6054,12/10/2016,9:18:42,2896,Focaccia,Saturday
6055,12/10/2016,9:19:13,2897,Scandinavian,Saturday
6056,12/10/2016,9:38:01,2898,Coffee,Saturday
6057,12/10/2016,9:38:01,2898,Tea,Saturday
6059,12/10/2016,9:40:05,2899,Coffee,Saturday
6060,12/10/2016,9:40:05,2899,Coffee,Saturday
6061,12/10/2016,9:40:05,2899,Farm House,Saturday
6062,12/10/2016,9:54:44,2900,Focaccia,Saturday
6063,12/10/2016,9:54:44,2900,Pastry,Saturday
6064,12/10/2016,10:01:48,2901,Coffee,Saturday
6065,12/10/2016,10:01:48,2901,Pastry,Saturday
6066,12/10/2016,10:01:48,2901,Medialuna,Saturday
6067,12/10/2016,10:09:25,2902,Sandwich,Saturday
6068,12/10/2016,10:09:25,2902,Bread,Saturday
6069,12/10/2016,10:12:50,2903,Bread,Saturday
6070,12/10/2016,10:12:50,2903,Coffee,Saturday
6071,12/10/2016,10:12:50,2903,Medialuna,Saturday
6072,12/10/2016,10:12:50,2903,Medialuna,Saturday
6073,12/10/2016,10:12:50,2903,Jam,Saturday
6075,12/10/2016,10:14:55,2904,Sandwich,Saturday
6076,12/10/2016,10:14:55,2904,Tea,Saturday
6077,12/10/2016,10:14:55,2904,Coffee,Saturday
6078,12/10/2016,10:17:44,2905,Coffee,Saturday
6079,12/10/2016,10:17:44,2905,Farm House,Saturday
6080,12/10/2016,10:19:11,2906,Bread,Saturday
6082,12/10/2016,10:31:31,2907,Bread,Saturday
6083,12/10/2016,10:31:31,2907,Coffee,Saturday
6084,12/10/2016,10:37:09,2908,Coffee,Saturday
6085,12/10/2016,10:37:09,2908,Coffee,Saturday
6086,12/10/2016,10:37:09,2908,Toast,Saturday
6087,12/10/2016,10:37:09,2908,Scandinavian,Saturday
6088,12/10/2016,10:39:51,2909,Farm House,Saturday
6089,12/10/2016,10:39:51,2909,Bread,Saturday
6090,12/10/2016,10:39:51,2909,Medialuna,Saturday
6091,12/10/2016,10:42:09,2910,Bread,Saturday
6092,12/10/2016,10:46:14,2911,Cake,Saturday
6093,12/10/2016,10:48:51,2912,Pastry,Saturday
6094,12/10/2016,10:48:51,2912,Coffee,Saturday
6095,12/10/2016,10:48:51,2912,Brownie,Saturday
6096,12/10/2016,11:05:37,2913,Bread,Saturday
6098,12/10/2016,11:12:47,2914,Coffee,Saturday
6099,12/10/2016,11:12:47,2914,Tea,Saturday
6100,12/10/2016,11:12:47,2914,Scone,Saturday
6101,12/10/2016,11:14:20,2915,Coffee,Saturday
6102,12/10/2016,11:14:20,2915,Coffee,Saturday
6103,12/10/2016,11:15:23,2916,Bread,Saturday
6104,12/10/2016,11:15:23,2916,Tea,Saturday
6105,12/10/2016,11:24:23,2917,Coffee,Saturday
6106,12/10/2016,11:24:23,2917,Scone,Saturday
6107,12/10/2016,11:37:09,2918,Farm House,Saturday
6108,12/10/2016,11:37:09,2918,Scandinavian,Saturday
6109,12/10/2016,11:41:15,2919,Vegan mincepie,Saturday
6110,12/10/2016,11:41:15,2919,Cake,Saturday
6111,12/10/2016,11:41:57,2920,Tea,Saturday
6112,12/10/2016,11:41:57,2920,Coffee,Saturday
6113,12/10/2016,11:43:08,2921,Bread,Saturday
6114,12/10/2016,11:50:51,2922,Coffee,Saturday
6115,12/10/2016,11:51:38,2923,Scandinavian,Saturday
6116,12/10/2016,11:58:16,2924,Bread,Saturday
6117,12/10/2016,12:02:49,2925,Tea,Saturday
6118,12/10/2016,12:02:49,2925,Bread,Saturday
6120,12/10/2016,12:03:47,2926,Medialuna,Saturday
6121,12/10/2016,12:03:47,2926,Pastry,Saturday
6122,12/10/2016,12:03:47,2926,Coffee,Saturday
6125,12/10/2016,12:13:24,2927,Truffles,Saturday
6126,12/10/2016,12:13:24,2927,Juice,Saturday
6127,12/10/2016,12:14:43,2928,Coffee,Saturday
6128,12/10/2016,12:14:43,2928,Jammie Dodgers,Saturday
6130,12/10/2016,12:14:43,2928,Art Tray,Saturday
6131,12/10/2016,12:15:22,2929,Frittata,Saturday
6133,12/10/2016,12:19:34,2930,Bread,Saturday
6134,12/10/2016,12:21:04,2931,Sandwich,Saturday
6135,12/10/2016,12:21:04,2931,Coffee,Saturday
6136,12/10/2016,12:25:15,2932,Coffee,Saturday
6137,12/10/2016,12:25:15,2932,Juice,Saturday
6139,12/10/2016,13:00:41,2933,Tea,Saturday
6140,12/10/2016,13:00:41,2933,Sandwich,Saturday
6141,12/10/2016,13:02:03,2934,Jam,Saturday
6142,12/10/2016,13:02:45,2935,Scone,Saturday
6143,12/10/2016,13:06:56,2936,Coffee,Saturday
6145,12/10/2016,13:06:56,2936,Sandwich,Saturday
6146,12/10/2016,13:15:28,2937,Coffee,Saturday
6148,12/10/2016,13:16:19,2938,Bread,Saturday
6149,12/10/2016,13:16:19,2938,Tea,Saturday
6151,12/10/2016,13:21:07,2939,Frittata,Saturday
6152,12/10/2016,13:21:07,2939,Tea,Saturday
6153,12/10/2016,13:21:07,2939,Bread,Saturday
6154,12/10/2016,13:23:00,2940,Scandinavian,Saturday
6155,12/10/2016,13:28:07,2941,Sandwich,Saturday
6156,12/10/2016,13:28:07,2941,Art Tray,Saturday
6157,12/10/2016,13:28:07,2941,Truffles,Saturday
6158,12/10/2016,13:28:07,2941,Coffee,Saturday
6160,12/10/2016,13:29:46,2942,Scone,Saturday
6161,12/10/2016,13:29:46,2942,Frittata,Saturday
6162,12/10/2016,13:29:46,2942,Juice,Saturday
6164,12/10/2016,13:39:39,2943,Tea,Saturday
6165,12/10/2016,13:54:17,2944,Coffee,Saturday
6166,12/10/2016,13:54:17,2944,Mineral water,Saturday
6167,12/10/2016,13:54:17,2944,Frittata,Saturday
6168,12/10/2016,13:58:17,2945,Coffee,Saturday
6169,12/10/2016,13:58:17,2945,Tea,Saturday
6170,12/10/2016,14:00:50,2946,Bread,Saturday
6171,12/10/2016,14:00:50,2946,Bread,Saturday
6172,12/10/2016,14:00:50,2946,Brownie,Saturday
6173,12/10/2016,14:00:50,2946,Scone,Saturday
6174,12/10/2016,14:03:58,2948,Coffee,Saturday
6175,12/10/2016,14:30:30,2949,Frittata,Saturday
6176,12/10/2016,14:30:30,2949,Sandwich,Saturday
6177,12/10/2016,14:30:30,2949,Coffee,Saturday
6178,12/10/2016,14:37:46,2950,Tea,Saturday
6180,12/10/2016,14:44:35,2951,Coffee,Saturday
6181,12/10/2016,14:44:35,2951,Tea,Saturday
6182,12/10/2016,15:04:03,2952,Vegan mincepie,Saturday
6183,12/10/2016,15:04:03,2952,Coffee,Saturday
6184,12/10/2016,15:04:03,2952,Hot chocolate,Saturday
6185,12/10/2016,15:05:12,2953,Juice,Saturday
6186,12/10/2016,15:10:30,2954,Cake,Saturday
6187,12/10/2016,15:10:30,2954,Tea,Saturday
6188,12/10/2016,15:18:36,2955,Tea,Saturday
6189,12/10/2016,15:33:13,2956,Bread,Saturday
6190,12/10/2016,15:33:13,2956,Farm House,Saturday
6191,12/10/2016,15:46:51,2957,Coffee,Saturday
6192,12/10/2016,15:46:51,2957,Tea,Saturday
6193,12/10/2016,15:46:51,2957,Bread,Saturday
6194,12/10/2016,15:46:51,2957,Mineral water,Saturday
6195,12/10/2016,15:46:51,2957,Scone,Saturday
6196,12/10/2016,15:46:51,2957,Bread,Saturday
6197,12/10/2016,15:54:14,2958,Bread,Saturday
6198,12/10/2016,16:07:09,2959,Bread,Saturday
6199,12/10/2016,16:07:09,2959,Hot chocolate,Saturday
6200,12/10/2016,16:07:09,2959,Hot chocolate,Saturday
6201,12/10/2016,16:09:03,2960,Coke,Saturday
6202,12/10/2016,16:09:03,2960,Sandwich,Saturday
6203,12/10/2016,16:10:25,2961,Sandwich,Saturday
6204,12/10/2016,16:10:25,2961,Mineral water,Saturday
6205,12/10/2016,16:12:13,2962,Hot chocolate,Saturday
6206,12/10/2016,16:12:13,2962,Tea,Saturday
6207,12/10/2016,16:12:13,2962,Cake,Saturday
6208,12/10/2016,16:23:46,2963,Scandinavian,Saturday
6209,12/10/2016,16:24:56,2964,Frittata,Saturday
6210,12/10/2016,16:24:56,2964,Cake,Saturday
6211,12/10/2016,16:30:41,2966,Cake,Saturday
6212,12/10/2016,16:40:30,2967,Coffee,Saturday
6213,12/10/2016,16:40:30,2967,Bread,Saturday
6214,12/10/2016,16:44:50,2968,Coffee,Saturday
6215,12/10/2016,16:44:50,2968,Tea,Saturday
6216,12/10/2016,16:44:50,2968,Bread,Saturday
6217,12/10/2016,16:45:57,2969,Scone,Saturday
6218,12/10/2016,16:45:57,2969,Coffee,Saturday
6219,12/10/2016,16:46:51,2970,Bread,Saturday
6220,12/10/2016,17:12:43,2971,Jam,Saturday
6221,12/11/2016,9:08:30,2972,Bread,Sunday
6223,12/11/2016,9:11:47,2973,Coffee,Sunday
6224,12/11/2016,9:11:47,2973,Medialuna,Sunday
6225,12/11/2016,9:14:33,2974,Bread,Sunday
6226,12/11/2016,9:14:33,2974,Farm House,Sunday
6227,12/11/2016,9:16:54,2975,Bread,Sunday
6228,12/11/2016,9:24:44,2976,Coffee,Sunday
6229,12/11/2016,9:24:44,2976,Pastry,Sunday
6230,12/11/2016,9:29:03,2977,Bread,Sunday
6231,12/11/2016,9:29:03,2977,Coffee,Sunday
6232,12/11/2016,9:32:19,2978,Medialuna,Sunday
6233,12/11/2016,9:32:19,2978,Coffee,Sunday
6234,12/11/2016,9:35:17,2979,Scone,Sunday
6235,12/11/2016,9:35:17,2979,Bread,Sunday
6236,12/11/2016,9:38:31,2980,Coffee,Sunday
6237,12/11/2016,9:38:31,2980,Coke,Sunday
6238,12/11/2016,10:01:58,2981,Coffee,Sunday
6239,12/11/2016,10:04:37,2982,Truffles,Sunday
6240,12/11/2016,10:08:10,2983,Bread,Sunday
6241,12/11/2016,10:16:02,2984,Mineral water,Sunday
6242,12/11/2016,10:55:19,2985,Hot chocolate,Sunday
6243,12/11/2016,10:55:19,2985,Coffee,Sunday
6244,12/11/2016,10:55:19,2985,Bread,Sunday
6245,12/11/2016,10:55:19,2985,Toast,Sunday
6246,12/11/2016,10:55:19,2985,Medialuna,Sunday
6247,12/11/2016,10:55:19,2985,Alfajores,Sunday
6248,12/11/2016,10:55:19,2985,Fudge,Sunday
6249,12/11/2016,10:56:30,2986,Jam,Sunday
6250,12/11/2016,11:00:41,2987,Medialuna,Sunday
6251,12/11/2016,11:00:41,2987,Bakewell,Sunday
6252,12/11/2016,11:00:41,2987,Coffee,Sunday
6253,12/11/2016,11:00:41,2987,Bread,Sunday
6254,12/11/2016,11:00:41,2987,Toast,Sunday
6255,12/11/2016,11:11:38,2988,Coffee,Sunday
6256,12/11/2016,11:13:45,2989,Bread,Sunday
6257,12/11/2016,11:29:24,2990,Coffee,Sunday
6258,12/11/2016,11:29:24,2990,Coffee,Sunday
6259,12/11/2016,11:29:24,2990,Bakewell,Sunday
6260,12/11/2016,11:29:24,2990,Medialuna,Sunday
6261,12/11/2016,11:36:53,2991,Coffee,Sunday
6262,12/11/2016,11:36:53,2991,Coffee,Sunday
6263,12/11/2016,11:36:53,2991,Bread,Sunday
6264,12/11/2016,11:42:56,2992,Farm House,Sunday
6265,12/11/2016,11:43:39,2993,Bread,Sunday
6266,12/11/2016,11:47:04,2994,Medialuna,Sunday
6267,12/11/2016,11:47:04,2994,Scone,Sunday
6268,12/11/2016,11:47:04,2994,Coffee,Sunday
6269,12/11/2016,11:47:04,2994,Coffee,Sunday
6270,12/11/2016,11:57:43,2995,Bread,Sunday
6271,12/11/2016,12:00:39,2996,Farm House,Sunday
6272,12/11/2016,12:00:39,2996,Coffee,Sunday
6273,12/11/2016,12:00:39,2996,Medialuna,Sunday
6274,12/11/2016,12:00:39,2996,Bread,Sunday
6275,12/11/2016,12:06:33,2997,Smoothies,Sunday
6278,12/11/2016,12:07:29,2998,Coffee,Sunday
6280,12/11/2016,12:45:14,3000,Medialuna,Sunday
6281,12/11/2016,12:45:14,3000,Coffee,Sunday
6282,12/11/2016,12:47:20,3001,Mineral water,Sunday
6284,12/11/2016,12:59:40,3002,Bread,Sunday
6285,12/11/2016,12:59:40,3002,Mineral water,Sunday
6286,12/11/2016,12:59:40,3002,Hot chocolate,Sunday
6287,12/11/2016,13:02:56,3003,Sandwich,Sunday
6288,12/11/2016,13:02:56,3003,Tea,Sunday
6289,12/11/2016,13:05:06,3004,Coffee,Sunday
6291,12/11/2016,13:05:06,3004,Cookies,Sunday
6292,12/11/2016,13:08:04,3005,Alfajores,Sunday
6293,12/11/2016,13:08:04,3005,Alfajores,Sunday
6294,12/11/2016,13:33:11,3006,Vegan mincepie,Sunday
6295,12/11/2016,13:33:11,3006,Bread,Sunday
6296,12/11/2016,13:33:11,3006,Coffee,Sunday
6297,12/11/2016,13:34:52,3007,Coffee,Sunday
6299,12/11/2016,13:42:48,3008,Medialuna,Sunday
6300,12/11/2016,13:43:48,3009,Coffee,Sunday
6301,12/11/2016,13:43:48,3009,Frittata,Sunday
6302,12/11/2016,13:43:48,3009,Toast,Sunday
6305,12/11/2016,13:51:48,3010,Coffee,Sunday
6306,12/11/2016,13:51:48,3010,Hot chocolate,Sunday
6307,12/11/2016,13:51:48,3010,Muffin,Sunday
6308,12/11/2016,13:54:56,3011,Coffee,Sunday
6309,12/11/2016,13:54:56,3011,Scandinavian,Sunday
6311,12/11/2016,14:21:33,3013,Bakewell,Sunday
6312,12/11/2016,14:21:33,3013,Tea,Sunday
6314,12/11/2016,14:29:19,3015,Coffee,Sunday
6316,12/11/2016,14:32:44,3017,Frittata,Sunday
6317,12/11/2016,14:32:44,3017,Coffee,Sunday
6318,12/11/2016,15:04:06,3018,Scandinavian,Sunday
6319,12/11/2016,15:16:58,3019,Coffee,Sunday
6320,12/11/2016,15:16:58,3019,Coffee,Sunday
6323,12/11/2016,15:26:13,3020,Coffee,Sunday
6324,12/11/2016,15:26:13,3020,Tea,Sunday
6325,12/11/2016,15:27:11,3021,Scandinavian,Sunday
6326,12/11/2016,15:48:13,3022,Bread,Sunday
6327,12/12/2016,8:51:43,3023,Tea,Monday
6328,12/12/2016,8:52:44,3024,Bread,Monday
6330,12/12/2016,8:54:59,3025,Bread,Monday
6331,12/12/2016,8:54:59,3025,Medialuna,Monday
6332,12/12/2016,8:58:21,3026,Pastry,Monday
6333,12/12/2016,8:58:21,3026,Toast,Monday
6334,12/12/2016,8:58:21,3026,Coffee,Monday
6335,12/12/2016,9:02:23,3027,Coffee,Monday
6336,12/12/2016,9:02:23,3027,Pastry,Monday
6337,12/12/2016,9:13:20,3028,Tea,Monday
6338,12/12/2016,9:28:15,3029,Coffee,Monday
6339,12/12/2016,9:28:15,3029,Toast,Monday
6340,12/12/2016,10:00:20,3030,Coffee,Monday
6341,12/12/2016,10:09:22,3031,Jam,Monday
6342,12/12/2016,10:09:22,3031,Coffee,Monday
6343,12/12/2016,10:09:22,3031,Hot chocolate,Monday
6344,12/12/2016,10:09:22,3031,Toast,Monday
6345,12/12/2016,10:16:00,3032,Coffee,Monday
6346,12/12/2016,10:16:00,3032,Sandwich,Monday
6347,12/12/2016,10:36:09,3033,Bread,Monday
6348,12/12/2016,10:36:09,3033,Tea,Monday
6349,12/12/2016,10:36:09,3033,Bakewell,Monday
6350,12/12/2016,10:36:09,3033,Alfajores,Monday
6351,12/12/2016,10:38:49,3034,Bread,Monday
6352,12/12/2016,10:38:49,3034,Coffee,Monday
6353,12/12/2016,10:38:49,3034,Cake,Monday
6354,12/12/2016,11:14:48,3035,Bread,Monday
6355,12/12/2016,11:23:36,3036,Bread,Monday
6356,12/12/2016,11:29:00,3037,Coffee,Monday
6357,12/12/2016,11:29:00,3037,Coffee,Monday
6358,12/12/2016,11:29:00,3037,Bakewell,Monday
6359,12/12/2016,11:29:00,3037,Cake,Monday
6360,12/12/2016,11:30:21,3038,Bread,Monday
6361,12/12/2016,11:31:46,3039,Coffee,Monday
6362,12/12/2016,11:31:46,3039,Medialuna,Monday
6363,12/12/2016,11:54:43,3040,Bread,Monday
6364,12/12/2016,11:57:00,3041,Bread,Monday
6365,12/12/2016,11:57:00,3041,Vegan mincepie,Monday
6366,12/12/2016,12:17:22,3042,Coffee,Monday
6367,12/12/2016,12:17:22,3042,Bread,Monday
6368,12/12/2016,12:17:22,3042,Vegan mincepie,Monday
6369,12/12/2016,12:17:22,3042,Cake,Monday
6370,12/12/2016,12:22:06,3043,Bread,Monday
6371,12/12/2016,12:23:10,3044,Sandwich,Monday
6372,12/12/2016,12:35:16,3045,Pastry,Monday
6373,12/12/2016,12:35:16,3045,Bread,Monday
6374,12/12/2016,12:55:45,3046,Cake,Monday
6375,12/12/2016,12:55:45,3046,Vegan mincepie,Monday
6376,12/12/2016,12:55:45,3046,Coffee,Monday
6377,12/12/2016,12:55:45,3046,Coffee,Monday
6378,12/12/2016,12:55:45,3046,Mineral water,Monday
6379,12/12/2016,12:55:45,3046,Mineral water,Monday
6380,12/12/2016,12:59:25,3047,Jam,Monday
6381,12/12/2016,13:18:24,3048,Bread,Monday
6382,12/12/2016,13:24:02,3049,Frittata,Monday
6383,12/12/2016,13:24:02,3049,Coffee,Monday
6384,12/12/2016,13:48:02,3050,Coffee,Monday
6385,12/12/2016,13:48:02,3050,Coffee,Monday
6386,12/12/2016,13:55:03,3051,Bread,Monday
6387,12/12/2016,13:56:45,3052,Sandwich,Monday
6388,12/12/2016,13:59:15,3053,Sandwich,Monday
6389,12/12/2016,13:59:15,3053,Bread,Monday
6390,12/12/2016,13:59:15,3053,Truffles,Monday
6391,12/12/2016,13:59:15,3053,Coffee,Monday
6392,12/12/2016,14:02:55,3054,Tea,Monday
6393,12/12/2016,14:02:55,3054,Toast,Monday
6395,12/12/2016,14:08:53,3055,Coffee,Monday
6396,12/12/2016,14:09:53,3056,Cake,Monday
6398,12/12/2016,14:12:12,3058,Coffee,Monday
6399,12/12/2016,14:12:12,3058,Bread,Monday
6400,12/12/2016,14:12:12,3058,Bread,Monday
6401,12/12/2016,14:12:12,3058,Bread,Monday
6402,12/12/2016,15:01:06,3059,Fudge,Monday
6403,12/12/2016,15:09:13,3060,Jam,Monday
6404,12/12/2016,15:09:13,3060,Jam,Monday
6405,12/12/2016,15:19:20,3061,Bread,Monday
6406,12/12/2016,15:33:43,3062,Coffee,Monday
6407,12/12/2016,15:44:20,3063,Tea,Monday
6408,12/12/2016,15:44:20,3063,Bread,Monday
6409,12/12/2016,15:44:20,3063,Hot chocolate,Monday
6410,12/12/2016,15:44:20,3063,Vegan mincepie,Monday
6411,12/12/2016,15:44:20,3063,Bread,Monday
6412,12/12/2016,15:46:25,3064,Juice,Monday
6413,12/12/2016,15:46:25,3064,Cake,Monday
6414,12/12/2016,15:46:25,3064,Jammie Dodgers,Monday
6415,12/12/2016,15:46:25,3064,Bread,Monday
6416,12/12/2016,15:53:25,3065,Bread,Monday
6417,12/12/2016,16:12:11,3066,Vegan mincepie,Monday
6418,12/12/2016,16:12:11,3066,Tea,Monday
6419,12/12/2016,16:24:11,3067,Coffee,Monday
6420,12/12/2016,16:24:11,3067,Pastry,Monday
6421,12/13/2016,8:33:03,3068,Scandinavian,Tuesday
6422,12/13/2016,8:33:03,3068,Vegan mincepie,Tuesday
6423,12/13/2016,8:37:55,3069,Bread,Tuesday
6424,12/13/2016,9:04:03,3070,Coffee,Tuesday
6425,12/13/2016,9:04:03,3070,Fudge,Tuesday
6426,12/13/2016,9:04:03,3070,Jam,Tuesday
6427,12/13/2016,9:04:03,3070,Fudge,Tuesday
6428,12/13/2016,9:04:03,3070,Fudge,Tuesday
6429,12/13/2016,9:06:18,3071,Jam,Tuesday
6430,12/13/2016,9:06:18,3071,Coffee,Tuesday
6431,12/13/2016,9:06:18,3071,Coffee,Tuesday
6432,12/13/2016,9:30:41,3073,Coffee,Tuesday
6433,12/13/2016,9:30:41,3073,Coffee,Tuesday
6434,12/13/2016,9:40:04,3074,Coffee,Tuesday
6435,12/13/2016,9:40:04,3074,Cookies,Tuesday
6436,12/13/2016,9:40:04,3074,Pastry,Tuesday
6437,12/13/2016,9:42:21,3075,Medialuna,Tuesday
6438,12/13/2016,9:42:21,3075,Bread,Tuesday
6439,12/13/2016,9:43:56,3076,Coffee,Tuesday
6440,12/13/2016,9:43:56,3076,Art Tray,Tuesday
6441,12/13/2016,9:48:29,3077,Tea,Tuesday
6442,12/13/2016,9:48:29,3077,Tea,Tuesday
6443,12/13/2016,9:48:29,3077,Toast,Tuesday
6444,12/13/2016,9:49:21,3078,Coke,Tuesday
6445,12/13/2016,10:10:30,3079,Coffee,Tuesday
